ImageNumber,ObjectNumber,Intensity_MeanIntensity_CD31,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_IBA1,Intensity_MeanIntensity_PDPN,Intensity_MeanIntensity_aSMA,Location_Center_X,Location_Center_Y
1,112,0,0.018323453496796666,0,0.045035834,0,7234.777777777777,418.8703703703704
1,113,0.026229411829262972,0.008937456,0.055155593,0.068065499,0.11843170765595995,5546.417808219178,423.8424657534247
1,114,0,0.020696754,0,0.15472333140182387,0,6267.156146179402,423.6544850498339
1,115,0,0.020733323,0,0.081637629,0,7169.216783216783,426.3636363636364
1,116,0,0.009111689,0,0.071885055,0.011688804,7545.569892473119,428.10752688172045
1,117,0,0.028052084,0,0.11131022721529008,0,6297.48,434.5933333333333
1,118,0.1547516951984406,0.01590711,0.021944050957939325,0.065499324,0.035880107087801205,5362.442748091603,430.1603053435114
1,119,0.006704402,0.00808506,0.030342190272103137,0.071383235,0.22750000083723512,5510.276923076923,433.8615384615385
1,120,0,0.021669175728302764,2.192062499697309e-05,0.11979690631739347,0,6398.530120481928,432.95180722891564
1,121,0.3854600555577855,0.004516718,0,0.055100155,0.063908767,5418.598726114649,433.4012738853503
1,122,0.044210656,0.004771324,0.001929204,0.073285947,0.2957251511277342,5463.9698275862065,435.38793103448273
1,123,6.760216980095369e-05,0.019214176131509633,1.461374999798206e-05,0.08391207,0.008768604,5753.441767068273,436.6586345381526
1,124,0,0.018310958358184012,0,0.16091188348152421,0,6278.659090909091,432.54545454545456
1,125,0.14588548892437397,0.012902409117035314,0.024531116850078614,0.0862797,0.059306722,5337.224489795918,437.95238095238096
1,126,0,0.029274493810472958,0.007528025,0.089383552,0.000495818,5783.114678899083,440.44954128440367
1,127,0,0.029179967496366727,0,0.10699073770748717,0,6291.148809523809,440.3095238095238
1,128,0.021602274689939804,0.004516853,0,0.055580708,0.23679044023156165,5438.625,442.7625
1,129,0,0.026070942,0,0.085531645,0.00060422,5764.472826086957,443.3478260869565
1,130,0.004982886,0.013164527495322166,0,0.095574631,0,5902.910447761194,442.7089552238806
1,131,0.000115452,0.028426936486498317,0,0.090632003,0,5892.753086419753,450.6666666666667
1,132,0,0.030384753959450294,0.001065022,0.062645576,0.095007174,7553.268292682927,448.5121951219512
1,133,0.2916121778412248,0.02368657,0.000411942,0.051476488,0.001048835,5231.735849056604,447.70754716981133
1,134,0.00077151,0.018434981,0,0.053767081,0.060568013967713344,7567.9625,446.0125
1,135,0,0.028982926,0,0.040154296,0,7310.692307692308,453.2197802197802
