ImageNumber,ObjectNumber,Intensity_MeanIntensity_CD31,Intensity_MeanIntensity_DAPI,Intensity_MeanIntensity_IBA1,Intensity_MeanIntensity_PDPN,Intensity_MeanIntensity_aSMA,Location_Center_X,Location_Center_Y
1,47,0.0803,0.003886303,0.45273648955079976,0.000819976,0.064663866,6634.938775510204,400.03061224489795
1,48,0,0.006460974,0.259377899,0.001399993,0.1049729100910522,7176.394736842105,398.5438596491228
1,49,0,0.003692125,0.48988719423149907,0.004503247,0.027614569064056457,5923.162790697675,402.90697674418607
1,50,0.003903291,0.022834740328582247,0.33783708277801255,0.006635815,0.015055146906018743,5706.918478,401.6304347826087
1,51,0.001482146,0.003928201,0.280074988,0.014207188020981613,0.048596004,5669.257862,400.64150943396226
1,52,0,0.003388381,0.4171735144430591,0.00440131,0.1796157496996344,6044.290322580645,406.03225806451616
1,53,0.002838691,0.002650108,0.5399023619130496,0.027538741,0.2527236311073751,5681.408284023669,405.5147928994083
1,54,0,0.012215742361446728,0.3148201251668589,0.001146448,0.084915966,6029.326530612245,407.7074829931973
1,55,0,0.005587251,0.5495070024547767,0.006093926,0.05642187,5991.521472392638,409.7546012269939
1,56,0,0.005870932,0.48142862504117945,0.002508042,0.075956709,6636.797752808989,410.2584269662921
1,57,0,0.013259361133344107,0.3839595040918647,0.003082874,0,6007.468531468531,415.53146853146853
1,58,0,0.002793099,0.2848484734438847,0.007864703,0.10979109320563273,5932.514018691589,415.61682242990656
1,59,0.001388718,0.007566259,0.4135523023828864,0.015200989,0.026605147493537516,5638.055,418.8
1,60,0,0.009572157,0.3528599043928304,0.002481378,0.085900913,6321.339805825242,416.8252427184466
1,61,0,0.012232091620154236,0.41283319730843815,0.000974354,0.049436274664624344,6575.285714285715,420.23015873015873
1,62,0.003484882,0.005536487,0.5238765546802612,0.006070068,0.08678733,6116.108262108262,423.15954415954417
1,63,0,0.004893273,0.28989294527081755,0.001085914,0.002337043,6626.9009009009005,424.92792792792795
1,64,0.000681708,0.007147902,0.32586175328660233,0.023030853338504784,0.018096482,5508.411214953271,426.2897196261682
1,65,0,0.006803778,0.48709568566395134,0.012658308033206606,0.16441921056307193,6129.797468354431,426.88607594936707
1,66,0,0.010894444034500789,0.22042254459079916,0.002587722,0.058758459,6386.336283,423.5575221238938
1,67,0.023798296081528454,0.008699287,0.3346306088476859,0.005517854,0.034409863,5623.870689655172,423.5646551724138
1,68,0.002132173,0.004080012,0.45630847178399564,0.029654205814003944,0.4665396956726909,5727.11,427.74
1,69,0,0.006823355,0.2569097148546253,0.005566946,0.090340184,6161.614457831325,430.48192771084337
1,70,0,0.017423445582199767,0.27510249317024965,0.000763033,0.042636555,6868.193877551021,428.8469387755102
1,71,0,0.014131764897136289,0.29700573138187375,0.001224436,0.034030553916451135,7342.184466019417,431.15533980582524
1,72,0.011600228735465514,0.002382683,0.46098579110556775,0.028315789118576587,0.29952411952145985,5719.146067415731,432.8876404494382
1,73,0.007737435,0.00434563,0.4116969637240574,0.017736407,0.28704851753060606,5781.885350318471,429.87261146496814
1,74,0,0.002571634,0.3873181124883039,0.004942633,0.054411764,6970.130952380952,432.1547619047619
1,75,0,0.006483179,0.4108017796102692,0.001838247,0.073500001,7121.835294117647,433.3058823529412
1,76,0,0.002782529,0.24982054458461075,0.001814931,0.033826278,6458.691588785046,436.8317757009346
1,77,0,0.010123100199729857,0.4587308125448053,0.00303052,0.062734006,6090.306569343065,435.7299270072993
1,78,0,0.008218167,0.37291619575737067,0.00739025,0.048195547773053286,5808.131274131274,437.6872586872587
1,79,0,0.006168671,0.3106756604435604,0.007499503,0.074192969,5956.341463414634,439.8414634146341
1,80,0.023592837,0.008113438,0.32434047781640574,0.008003877,0.058382353,5988.495238095238,443.8285714285714
1,81,0,0.014933475826972357,0.4494290406604842,0.007080781,0.030197697,5924.330188679245,441.08962264150944
1,82,0.000601176,0.010616405408308353,0.37336929202345864,0.001009785,0.0025,6727.988095238095,446.8333333333333
1,83,0.004590802,0.008725114,0.317202501,0.014486473604020748,0.13794117389867702,5738.535353535353,447.45454545454544
1,84,0,0.003395278,0.5254340889163254,0.00411381,0.14961351657070773,6062.719008264463,448.45454545454544
1,85,0,0.013126496935087278,0.40777745910399543,0.010703808147694886,0.1409645644199895,5725.535433070866,448.8346456692913
1,86,0.023302071,0.012015003476784948,0.3468869103228345,0.008744803,0.12545501531704384,5997.882352941177,448.56470588235294
1,87,0.002914593,0.00489149,0.505088926,0.002951408,0.000240196,5590.3388888888885,452.9166666666667
1,88,0.028054901519885326,0.007815882,0.25208135967960166,0.020476624,0.048119748,5385.377551020408,460.7755102040816
1,89,0.00702914,0.002821237,0.24360124545765446,0.00029435,0.064004525,6704.7032967032965,463.04395604395603
1,90,0.006592902,0.004778392,0.5399559279670939,0.030385237,0.13966543924761937,5451.125,466.5375
1,91,0,0.008581314,0.41468033513054253,0.003448683,0.083629412,6245.56,468.13
1,92,0,0.006942963,0.589875343,0.002615457,0.058692067,5582.828282828283,477.0505051
1,93,0.015447952563556123,0.003060089,0.5070861796789532,0.008716715,0.049763588647393484,5878.645569620253,474.49367088607596
1,94,0.029010846,0.003200256,0.5163355842232704,0.005638263,0.10614378978670747,5868.177777777778,476.68148148148146
1,95,0,0.002471335,0.3924632471384881,0.001363311,0.4061224837256949,6370.734177215189,482.15822784810126
1,96,0,0.004436346,0.21456178455753663,0.000869159,0.024268610287556606,7082.619469026548,478.5221238938053
1,97,0.017578704,0.004298441,0.402297281,0.010581554382261408,0.12329486061382709,5854.987341772152,478.1265823
1,98,0,0.009261187,0.24724152155897833,0.000284093,0.004548128,7151.863636363636,483.25454545454545
1,99,0.000666651,0.011533760572875858,0.30346347708808313,0.005503041,0.15817268381337865,5955.108910891089,487.3069306930693
1,100,0,0.010101146403710348,0.4000306700069744,0.003403426,0.090118779,5641.461538461538,486.15934065934067
1,101,0.000168329,0.019246458974666893,0.37887431476265193,0.005491106,0.2522779390681535,5809.89,489.62
1,102,0,0.00713146,0.3708292053955974,0.000631317,0.026827094,7541.89899,489.4848484848485
1,103,0.01363985,0.016966566272649766,0.31506945589851393,0.017556209,0.058798375,5831.986842105263,490.9078947368421
1,104,0.000140275,0.005471118,0.3150766388047487,0.002957608,0.3267352918628603,6390.65,491.7625
1,105,0.000151648,0.00957003,0.4459361914998373,0.018520870189358656,0.062460254,5402.81982,495.5945945945946
1,106,0,0.009900363,0.43879066558197294,0.002457627,0.052453208232599524,5939.611111111111,493.22222222222223
1,107,0,0.00404543,0.4905569561653667,0.005399149,0.241172698,5571.358974358975,496.38461538461536
1,108,0,0.009317251,0.21942792820550924,0.006728058,0.12425776936974868,6103.632075471698,497.9622641509434
1,109,0,0.008179882,0.31925740874870573,0.00234463,0.1524008216783982,7479.767441860465,497.5503875968992
1,110,0,0.004775539,0.3954633428552829,0.001699716,0.12123448571292769,7525.348623853211,497.38532110091745
1,111,0,0.001872771,0.3019367384559968,0.001221121,0,6248.105882352941,495.94117647058823
1,112,0.003966999,0.011124308851316192,0.36918994124717774,0.012042274,0.24829804808328484,5674.471337579618,497.4331210191083
1,113,0,0.001994924,0.44041894434226886,0.006126031,0.030161765,6045.95,503.8777777777778
1,114,0.021649446,0.003327885,0.33818517709398166,0.008415034,0.090515356,5342.460176991151,504.4070796460177
1,115,0,0.004682724,0.39919889,0.00286664,0.12166800857075069,6950.6506849315065,509.8904109589041
1,116,0,0.003166745,0.4692003071946757,0.005006409,0.053205882,6060.777142857143,506.4114285714286
1,117,0,0.011811034025440953,0.30323529785329645,0.000803238,0.00470254,7505.143939393939,508.3712121212121
1,118,0,0.005661049,0.32939264097291493,0.001176735,0.068679668,5588.413043478261,509.8804347826087
1,119,0,0.012885098,0.3326924429053352,0.004283616,0.040823529,6156.666666666667,513.7809523809524
1,120,0,0.002053964,0.31779059069766397,0.001731846,0.038052738547838964,7202.367816091954,513.6896551724138
1,121,0,0.005176163,0.303593666,0.001559973,0.10549130937380885,7456.795454545455,517.7613636363636
1,122,0,0.003291961,0.301168348,0.00244854,0.033182773216418465,6420.122448979592,516.6326530612245
1,123,0,0.011661271869444236,0.3539766713511199,0.003433492,0.18272058717492554,6440.895833333333,518.2916666666666
1,124,0,0.003236758,0.4682299542994726,0.009747086,0.15117646998592785,5782.152380952381,518.5333333333333
1,125,0,0.002314565,0.27062692748772543,0.000817592,0.41996408834360366,6568.197674418605,518.6744186046511
1,126,0,0.004685983,0.2694504466362116,0.000299436,0.093098993,7480.707317073171,522.2926829268292
1,127,0,0.002817866,0.3216041592817943,0.000529664,0.10827143408231817,6614.4152542372885,522.3220338983051
1,128,0,0.002747768,0.2942154271020131,0.003977298,0.30253475492566145,5413.390909090909,523.1181818181818
1,129,0,0.003121071,0.25653706319057024,0.009915928,0.007007918,6077.826923076923,524.8557692307693
1,130,0,0.004886474,0.3166950355854727,0.003204225,0.001519213,6168.040322580645,523.3225806451613
1,131,0,0.003736671,0.24955670534347008,0.000248017,0.027410610950265833,7203.529411764706,525.0457516339869
1,132,0,0.013460884384317872,0.2852909060231611,0.007834434,0.073512111,5791.147059,526.7745098039215
1,133,0.000454593,0.009370513,0.5311334678834235,0.004518568,0.026357230247446784,5866.7962962962965,533.6990741
1,134,0,0.002236586,0.5342228344888387,0.002942822,0.000673077,5953.611111111111,532.4188034188035
1,135,0,0.005720784,0.2819558350206579,0.006999871,0.096694746,5912.388349514563,534.1553398058253
1,136,0,0.007524875,0.3164536025459794,0.001927772,0.05769385,7541.886363636364,533.6818181818181
1,137,0,0.007426571,0.35513369700415653,0.001436654,0.025494367746200335,6128.957447,536.2234042553191
1,138,0,0.004617167,0.4318586795571003,0.002054059,0.099809135,6858.457447,536.0212765957447
1,139,0,0.00551353,0.33013227144256235,0.000641745,0.022505514638032763,6935.0875,539.7875
1,140,0,0.004403448,0.3926132483650809,0.000650237,0.1236099736765027,7221.295652173913,537.1391304347826
1,141,0,0.003310252,0.46951122462468325,0.00252697,0.041050222,7588.292452830188,537.8207547169811
1,142,0,0.009777278,0.31691401577045936,0.009453842,0.033477508247743884,5791.815126,539.6554622
1,143,8.699194665334021e-05,0.002139219,0.42777332718404687,0.003668351,0.064565663,5888.480620155039,538.9379845
1,144,0,0.006787888,0.40713532538490094,0.001369373,0.046914893,6955.085106382979,540.9645390070922
